commodity, market, arrival, minprice, maxprice, modalprice, day, month, year
Wheat,Shegaon,0.4,1550,1750,1650,15,1,2014
Wheat,Shevgaon,0.7,2200,2400,2400,15,1,2014
Wheat,Shirpur,4.7,1550,1830,1750,15,1,2014
Wheat,Solapur,21.4,2351,2600,2475,15,1,2014
Wheat,Telhara,5,1650,1800,1700,15,1,2014
Wheat,Ulhasnagar,18900,1000,1200,1050,15,1,2014
Wheat,Wardha,1.2,1550,1670,1600,15,1,2014
Arecanut(Betelnut/Supari),Mumbai,7.9,18000,23000,21000,15,1,2014
Cashewnuts,Mumbai,11.4,50000,60000,55000,15,1,2014
Cotton,Aheri,11,4700,4700,4700,15,1,2014
Cotton,Akhadabalapur,16.5,4850,5100,4975,15,1,2014
Cotton,Anajngaon,31.5,5200,5400,5300,15,1,2014
Cotton,Arvi,304.2,5200,5260,5230,15,1,2014
Cotton,Babhulgaon,14,4950,5050,4975,15,1,2014
Cotton,Bhokardan,136.8,4470,4790,4650,15,1,2014
Cotton,Darwha,13.1,4500,5000,4700,15,1,2014
Cotton,Deoulgaon Raja,101,4900,5340,5200,15,1,2014
Cotton,Dhamngaon-Railway,13,5000,5220,5100,15,1,2014
Cotton,Gevrai,196,4300,4900,4600,15,1,2014
Cotton,Jamner,110,4700,5100,4900,15,1,2014
Cotton,Jamner(Neri),50,4800,5100,4900,15,1,2014
Cotton,Kalmeshwar,51.3,4950,5175,5100,15,1,2014
Cotton,Katol,21.5,5050,5200,5125,15,1,2014
Cotton,Khamgaon,95.7,5000,5225,5112,15,1,2014
Cotton,Kille Dharur,160.7,5004,5125,5049,15,1,2014
Cotton,Kinwat,1.9,4800,5000,4900,15,1,2014
Cotton,Korpana,13.7,4700,4900,4800,15,1,2014
Cotton,Nandurbar,10.1,4850,5000,4900,15,1,2014
Cotton,Pandhakawada,230,5000,5140,5075,15,1,2014
Cotton,Parbhani,200,5185,5315,5280,15,1,2014
Cotton,Pulgaon,259.8,5080,5191,5115,15,1,2014
Cotton,Rajura,67.3,4975,5025,5004,15,1,2014
Cotton,Samudrapur,135.3,5050,5200,5125,15,1,2014
Cotton,Savner,41,5000,5145,5075,15,1,2014
Cotton,Selu,210,5166,5267,5231,15,1,2014
Cotton,Shevgaon,317.6,4500,5100,4977,15,1,2014
Cotton,Sindi,19.3,5100,5175,5150,15,1,2014
Cotton,Telhara,135,4650,4800,4700,15,1,2014
Cotton,Umarkhed,41.5,5000,5200,5100,15,1,2014
Cotton,Vadvani,70,4900,5050,5000,15,1,2014
Cotton,Vani,270.9,4675,4950,4812,15,1,2014
Cotton,Varora,149,4950,5100,5025,15,1,2014
Cotton,Wardha,65,5250,5300,5270,15,1,2014
Cotton,ZariZamini,51.4,4775,4970,4875,15,1,2014
Jute,Islampur,3,2800,2900,2850,15,1,2014
Tamarind Fruit,Mumbai,2,4500,6500,5500,15,1,2014
Tamarind Fruit,Pune,1.6,3000,4000,3500,15,1,2014
Apple,Amarawati,14,5000,7857,6428,15,1,2014
Apple,Karad,3,6500,9000,7500,15,1,2014
Apple,Mumbai,140.7,900,2500,1900,15,1,2014
Apple,Nagpur,19.8,3000,5100,4050,15,1,2014
Apple,Solapur,24.5,750,1425,1050,15,1,2014
Banana,Jalgaon,0.5,700,700,700,15,1,2014
Banana,Karad,3,1400,1700,1600,15,1,2014
Banana,Nagpur,8.7,450,550,500,15,1,2014
Banana,Pandharpur,8,1203,1460,1425,15,1,2014
Banana,Solapur,3.2,400,900,700,15,1,2014
Banana,Ulhasnagar,2400,3000,3500,3200,15,1,2014
Chikoos(Sapota),Amarawati,0.7,1500,2250,1875,15,1,2014
Chikoos(Sapota),Barshi,0.4,100,200,150,15,1,2014
Chikoos(Sapota),Karad,1.2,1500,2000,1750,15,1,2014
Chikoos(Sapota),Nagpur,33.6,900,2000,1450,15,1,2014
Chikoos(Sapota),Shrirampur,0.7,2000,2500,2250,15,1,2014
Chikoos(Sapota),Solapur,80,50,160,100,15,1,2014
Grapes,Amarawati,10,5000,5750,5375,15,1,2014
Grapes,Karad,5.1,7000,8000,7500,15,1,2014
Grapes,Mumbai,0.2,2000,3200,2900,15,1,2014
Grapes,Nagpur,6.6,4500,8200,6350,15,1,2014
Grapes,Shrirampur,0.6,4500,5000,4750,15,1,2014
Grapes,Solapur,10.6,75,220,140,15,1,2014
Guava,Amarawati,0.2,1750,2000,1875,15,1,2014
Guava,Kamthi,0.4,1000,2600,1800,15,1,2014
Guava,Mumbai,2.8,600,1800,1100,15,1,2014
Guava,Solapur,2.5,1000,3000,2200,15,1,2014
Jack Fruit,Nagpur,10,300,400,350,15,1,2014
Lime,Amarawati,0.4,1250,1500,1375,15,1,2014
Lime,Jalgaon,0.6,1600,2200,2000,15,1,2014
Lime,Kamthi,0.2,600,1400,1000,15,1,2014
Lime,Nagpur,5,50,60,55,15,1,2014
Lime,Shrirampur,0.3,1500,2000,1750,15,1,2014
Lime,Solapur,19.1,200,1600,1000,15,1,2014
Orange,Amarawati,0.7,800,1000,900,15,1,2014
Orange,Kamthi,0.1,1000,2000,1500,15,1,2014
Orange,Mumbai,73,700,1600,1150,15,1,2014
Orange,Nagpur,178.5,1200,2700,1950,15,1,2014
Pine Apple,Nagpur,5.3,1000,3000,1500,15,1,2014
Pomegranate,Amarawati,1,7000,8500,7750,15,1,2014
Pomegranate,Mumbai,23.6,3000,3500,3250,15,1,2014
Pomegranate,Nagpur,26.6,3000,6800,4900,15,1,2014
Pomegranate,Rahata,3.6,1500,10500,6500,15,1,2014
Pomegranate,Sangamner,0.4,6000,10000,8000,15,1,2014
Pomegranate,Solapur,62.5,1500,10600,4500,15,1,2014
Sweet Lime,Amarawati,1.5,700,800,750,15,1,2014
Sweet Lime,Karad,2.7,5550,6550,6000,15,1,2014
Sweet Lime,Mumbai,78,700,1700,1200,15,1,2014
Sweet Lime,Nagpur,122.1,700,1200,950,15,1,2014
Sweet Lime,Shrirampur,0.7,1500,2000,1750,15,1,2014
Sweet Lime,Solapur,12.4,50,400,100,15,1,2014
Water Melon,Mumbai,304,500,800,650,15,1,2014
Water Melon,Shrirampur,0.9,500,700,600,15,1,2014
Cow,Palus,0.2,4500,40000,20000,15,1,2014
Goat,Palus,2.5,2000,5500,3000,15,1,2014
Ox,Palus,0.2,5000,30000,15000,15,1,2014
She Buffalo,Palus,6.3,5000,30000,15000,15,1,2014
Sheep,Palus,0.2,1700,3000,2200,15,1,2014
Groundnut,Mumbai,67.2,5000,7000,6000,15,1,2014
Groundnut,Pune,7.2,5800,6250,6025,15,1,2014
Mustard,Mumbai,5.8,3500,4500,4000,15,1,2014
Safflower,Kalamb(Osmanabad),0.1,3001,3001,3001,15,1,2014
Sesamum(Sesame,Gingelly,Til),Shegaon,0.2,10750,10750,10750,15,1,2014
Sesamum(Sesame,Gingelly,Til),Shirpur,0.4,11600,11600,11600,15,1,2014
Soyabean,Aheri,19.8,3200,3250,3225,15,1,2014
Soyabean,Ahmednagar,10.3,2600,3800,3200,15,1,2014
Soyabean,Akhadabalapur,9,3300,3500,3400,15,1,2014
Soyabean,Akola,148.9,3200,3451,3325,15,1,2014
Soyabean,Ambejaogai,83,3152,3581,3410,15,1,2014
Soyabean,Anajngaon,172.5,3175,3375,3275,15,1,2014
Soyabean,Babhulgaon,21,2700,3620,3200,15,1,2014
Soyabean,Buldhana(Dhad),38.9,3000,3411,3300,15,1,2014
Soyabean,Chandrapur,290.3,2940,3475,3200,15,1,2014
Soyabean,Dhamngaon-Railway,150,2900,3645,3500,15,1,2014
Soyabean,Jintur(Bori),7.6,2651,3501,3100,15,1,2014
Soyabean,Kaij,0.3,3000,3451,3000,15,1,2014
Soyabean,Kalamb(Osmanabad),10.9,3300,3514,3470,15,1,2014
Soyabean,Kalmeshwar,24.1,2580,3527,3125,15,1,2014
Soyabean,Karanja,335,3000,3590,3400,15,1,2014
Soyabean,Katol,39,2800,3350,3050,15,1,2014
Soyabean,Khamgaon,395,3000,3500,3250,15,1,2014
Soyabean,Kopargaon,4.3,3000,3510,3431,15,1,2014
Soyabean,Lasalgaon,17.8,2800,3636,3611,15,1,2014
Soyabean,Latur,687.2,3352,3700,3565,15,1,2014
Soyabean,Majalgaon,7,2800,3453,3200,15,1,2014
Soyabean,Mehekar,130,3150,3725,3650,15,1,2014
Soyabean,Morshi,96.4,3000,3450,3223,15,1,2014
Soyabean,Nagpur,16.9,2650,3536,3090,15,1,2014
Soyabean,Pandhakawada,3.5,2700,3360,3250,15,1,2014
Soyabean,Parali Vaijyanath,74.6,3100,3552,3500,15,1,2014
Soyabean,Parbhani,30,3350,3425,3400,15,1,2014
Soyabean,Rahata,0.9,3400,3410,3400,15,1,2014
Soyabean,Rahuri(Vambori),0.8,3390,3390,3390,15,1,2014
Soyabean,Rajura,16,2701,3441,3211,15,1,2014
Soyabean,Sangamner,1.3,2900,3400,3100,15,1,2014
Soyabean,Savner,14.5,2820,3355,3088,15,1,2014
Soyabean,Sengoan,8,3000,3500,3400,15,1,2014
Soyabean,Shahada,0.6,3548,3548,3548,15,1,2014
Soyabean,Shegaon,18.6,3050,3550,3300,15,1,2014
Soyabean,Shirpur,3.1,3000,3276,3276,15,1,2014
Soyabean,Telhara,40,3300,3350,3320,15,1,2014
Soyabean,Umarked(Danki),6,3100,3500,3400,15,1,2014
Soyabean,Vani,21.6,2700,3500,3312,15,1,2014
Soyabean,Varora,83,2700,3600,3150,15,1,2014
Soyabean,Wardha,59.3,2900,3660,3350,15,1,2014
Coconut,Mumbai,381.3,825,1525,1250,15,1,2014
Gur(Jaggery),Ahmednagar,22.4,2200,2900,2550,15,1,2014
Gur(Jaggery),Mumbai,54.5,3100,3800,3500,15,1,2014
Gur(Jaggery),Sangli,60.3,2300,3305,2800,15,1,2014
Gur(Jaggery),Solapur,893,2201,2951,2920,15,1,2014
Sugar,Mumbai,453,2920,3052,2950,15,1,2014
Arhar (Tur),Akhadabalapur,1.7,4300,4400,4350,15,1,2014
Arhar (Tur),Ambejaogai,4,4100,4348,4300,15,1,2014
Arhar (Tur),Barshi,62.8,4000,4200,4100,15,1,2014
Arhar (Tur),Darwha,2.1,3900,4100,4000,15,1,2014
Arhar (Tur),Jintur(Bori),0.8,3918,4001,3994,15,1,2014
Arhar (Tur),Kalamb(Osmanabad),7.3,3925,4100,4000,15,1,2014
Arhar (Tur),Karanja,240,3980,4480,4160,15,1,2014
Arhar (Tur),Mehekar,22,4000,4200,4100,15,1,2014
Arhar (Tur),Mumbai,239.7,6500,8500,7500,15,1,2014
Arhar (Tur),Pathardi,14.3,4300,4400,4350,15,1,2014
Arhar (Tur),Sangamner,0.1,3850,3850,3850,15,1,2014
Arhar (Tur),Shevgaon(Bodhegaon),29.3,3950,4000,3950,15,1,2014
Beans,Karad,1.2,1500,1700,1600,15,1,2014
Beans,Patan,0.9,2000,2300,2100,15,1,2014
Beans,Pune,6.4,200,400,350,15,1,2014
Beans,Pune(Khadiki),0.1,2000,2000,2000,15,1,2014
Bengal Grams(Gram),Akola,69.6,2250,2700,2475,15,1,2014
Bengal Grams(Gram),Amarawati,27.6,2100,2550,2300,15,1,2014
Bengal Grams(Gram),Anajngaon,19.5,2300,2500,2400,15,1,2014
Bengal Grams(Gram),Barshi,0.2,1800,3000,1800,15,1,2014
Bengal Grams(Gram),Dhamngaon-Railway,21,2250,2510,2300,15,1,2014
Bengal Grams(Gram),Dondaicha,31.7,3153,3233,3153,15,1,2014
Bengal Grams(Gram),Kalamb(Osmanabad),0.1,2150,2150,2150,15,1,2014
Bengal Grams(Gram),Karanja,3.4,2300,2525,2450,15,1,2014
Bengal Grams(Gram),Katol,16,2400,2610,2550,15,1,2014
Bengal Grams(Gram),Khamgaon,12.1,2300,2750,2525,15,1,2014
Bengal Grams(Gram),Kopargaon,1.5,2460,3000,2550,15,1,2014
Bengal Grams(Gram),Kurdwadi,0.3,1670,2000,1900,15,1,2014
Bengal Grams(Gram),Latur,19.6,2451,3200,3000,15,1,2014
Bengal Grams(Gram),Mangrulpeer,10,2000,2599,2250,15,1,2014
Bengal Grams(Gram),Mehekar,10.1,1800,2650,2450,15,1,2014
Bengal Grams(Gram),Morshi,10,2500,2800,2649,15,1,2014
Bengal Grams(Gram),Mumbai,65.4,4000,4800,4400,15,1,2014
Bengal Grams(Gram),Nagpur,1.3,2566,2680,2640,15,1,2014
Bengal Grams(Gram),Pune,11.3,3000,3600,3300,15,1,2014
Bengal Grams(Gram),Pusad,0.5,1825,2100,2050,15,1,2014
Bengal Grams(Gram),Rahuri(Vambori),3,1942,2880,2411,15,1,2014
Bengal Grams(Gram),Sangamner,0.6,1650,2210,1950,15,1,2014
Bengal Grams(Gram),Shahada,1.6,2121,3133,2951,15,1,2014
Bengal Grams(Gram),Shegaon,2.4,2000,2300,2150,15,1,2014
Bengal Grams(Gram),Shirpur,0.5,1501,1501,1501,15,1,2014
Bengal Grams(Gram),,,2500,2630,2600,15,1,2014
Bengal Grams(Gram),,,1900,2400,2400,15,1,2014
Bengal Grams(Gram),Solapur,0.3,2801,2801,2801,15,1,2014
Bengal Grams(Gram),Telhara,5,2300,2550,2450,15,1,2014
Bengal Grams(Gram),Wardha,4.1,1825,2505,2250,15,1,2014
Black Grams (Urd Beans),Jalgaon,4.9,5700,6300,5700,15,1,2014
Black Grams (Urd Beans),Mumbai,27.8,6200,8000,7100,15,1,2014
Black Grams (Urd Beans),Pune,0.3,5000,5500,5250,15,1,2014
Cowpea (Lobia)(Asparagus),Mumbai,39.8,5300,6500,5900,15,1,2014
Green Gram Dal,Mumbai,48.5,7400,9500,8400,15,1,2014
Green Grams (Moong),Akola,8.5,5900,6800,6350,15,1,2014
Green Grams (Moong),Kalamb(Osmanabad),0.2,5301,6000,5305,15,1,2014
Green Grams (Moong),Khamgaon,2.6,6000,7015,6507,15,1,2014
Green Grams (Moong),Mehekar,1.5,5800,6100,5900,15,1,2014
Green Grams (Moong),Pune,10.9,5000,6000,5500,15,1,2014
Green Grams (Moong),Shegaon,1.8,5200,7000,6100,15,1,2014
Green Peas,Solapur,1.5,3100,4100,4000,15,1,2014
Lentil(Masur),Mumbai,28.8,5000,5200,5100,15,1,2014
Masur Dal,Mumbai,67.6,5000,5400,5200,15,1,2014
Mataki,Ahmednagar,6.2,5100,6000,5550,15,1,2014
Mataki,Dondaicha,1.6,4675,6148,5576,15,1,2014
Mataki,Dondaicha(Sindhkheda),0.6,4850,5190,5150,15,1,2014
Mataki,Kaij,0.1,3301,3301,3301,15,1,2014
Mataki,Majalgaon,0.1,4600,4600,4600,15,1,2014
Mataki,Sangamner,0.2,4751,4751,4751,15,1,2014
Mataki,Sangli,5,5500,7500,6500,15,1,2014
Mataki,Shevgaon,0.2,5501,5501,5501,15,1,2014
Mataki,Shirpur,1.8,4800,5625,5526,15,1,2014
Ajwan,Nandurbar,1.5,9000,11000,10000,15,1,2014
Ajwan,Shegaon,0.3,6700,8000,7350,15,1,2014
Cardamoms,Mumbai,0.2,70000,90000,80000,15,1,2014
Chili Red,Ahmednagar,35.8,4500,9500,7000,15,1,2014
Chili Red,Dondaicha,9.8,1311,1700,1651,15,1,2014
Chili Red,Gadhinglaj,2.7,7200,28100,22000,15,1,2014
Chili Red,Kurdwadi,0.4,4500,8500,7000,15,1,2014
Chili Red,Mumbai,126.6,6000,7000,6200,15,1,2014
Chili Red,Nagpur,19.5,5000,7500,6250,15,1,2014
Chili Red,Nandurbar,140.5,1480,2470,2000,15,1,2014
Chili Red,Sangli,1.3,6000,7000,6500,15,1,2014
Chili Red,Shirpur,4.5,1374,1693,1580,15,1,2014
Chili Red,Solapur,2.3,4000,10000,6500,15,1,2014
Corriander seed,Mumbai,42.9,6500,7500,7000,15,1,2014
Cummin Seed(Jeera),Mumbai,9.3,14000,18000,15000,15,1,2014
Garlic,Amarawati,10,3000,5000,4000,15,1,2014
Garlic,Karad,4.2,5000,6500,6000,15,1,2014
Ginger,Amarawati,6,5000,6000,5500,15,1,2014
Ginger,Karad,0.6,6000,9000,7500,15,1,2014
Ginger,Nagpur,39.4,5000,6000,5500,15,1,2014
Ginger,Patan,0.6,5000,7000,6000,15,1,2014
Ginger,Pune(Khadiki),0.1,5400,5500,5450,15,1,2014
Ginger,Shrirampur,0.4,4500,5000,4750,15,1,2014
Ginger,Vai,0.3,5000,6000,5500,15,1,2014
Methi Seeds,Mumbai,2.3,3500,4500,4000,15,1,2014
Soanf,Mumbai,11.5,7000,8000,7350,15,1,2014
Turmeric,Mumbai,3.6,8000,9000,8500,15,1,2014
Beetroot,Amarawati,0.6,700,800,750,15,1,2014
Beetroot,Nagpur,5,400,500,450,15,1,2014
Beetroot,Pune(Khadiki),0.2,600,600,600,15,1,2014
Bhindi(Ladies Finger),Amarawati,0.8,2000,2200,2100,15,1,2014
Bhindi(Ladies Finger),Jalgaon,1.5,1300,2500,2000,15,1,2014
Bhindi(Ladies Finger),Kalmeshwar,0.1,1365,1500,1455,15,1,2014
Bhindi(Ladies Finger),Kamthi,0.1,1000,1600,1400,15,1,2014
Bhindi(Ladies Finger),Karad,0.9,2500,3000,2800,15,1,2014
Bhindi(Ladies Finger),Mumbai,121,2000,3800,3700,15,1,2014
Bhindi(Ladies Finger),Pandharpur,0.9,1000,3000,2600,15,1,2014
Bhindi(Ladies Finger),Patan,0.6,2500,3500,3000,15,1,2014
Bhindi(Ladies Finger),Pune,145.3,150,350,250,15,1,2014
Bhindi(Ladies Finger),Pune(Khadiki),0.1,2000,2000,2000,15,1,2014
Bhindi(Ladies Finger),Satara,0.1,2000,3000,2500,15,1,2014
Bhindi(Ladies Finger),Shahapur,11,2000,2500,2300,15,1,2014
Bhindi(Ladies Finger),Shrirampur,0.4,2000,2200,2100,15,1,2014
Bhindi(Ladies Finger),Solapur,0.4,1000,3100,2500,15,1,2014
Bitter gourd,Amarawati,0.7,2400,2600,2500,15,1,2014
Bitter gourd,Karad,0.6,2000,2700,2300,15,1,2014
Bitter gourd,Mangal Wedha,0.1,2100,2100,2100,15,1,2014
Bitter gourd,Mumbai,28,3000,3600,3300,15,1,2014
Bitter gourd,Patan,0.6,1600,1800,1700,15,1,2014
Bitter gourd,Shahapur,2.4,2600,3000,2900,15,1,2014
Bottle gourd,Kalmeshwar,0.1,580,700,670,15,1,2014
Bottle gourd,Kamthi,0.1,400,600,500,15,1,2014
Bottle gourd,Karad,1.2,1000,1300,1150,15,1,2014
Bottle gourd,Mumbai,24,1000,1400,1200,15,1,2014
Bottle gourd,Nagpur,10,200,300,250,15,1,2014
Bottle gourd,Patan,0.6,500,700,600,15,1,2014
Bottle gourd,Pune(Khadiki),0.1,1000,1000,1000,15,1,2014
Bottle gourd,Satara,0.1,800,1000,900,15,1,2014
Bottle gourd,Shrirampur,0.4,500,700,600,15,1,2014
Brinjal,Amarawati,1.5,500,600,550,15,1,2014
Brinjal,Jalgaon,3.5,500,1100,700,15,1,2014
Brinjal,Kalmeshwar,0.2,180,300,260,15,1,2014
Brinjal,Kamthi,0.4,400,600,500,15,1,2014
Brinjal,Karad,1.2,700,900,800,15,1,2014
Brinjal,Mangal Wedha,1.3,200,1200,800,15,1,2014
Brinjal,Mumbai,40,800,1400,1200,15,1,2014
Brinjal,Nagpur,20,300,400,350,15,1,2014
Brinjal,Pandharpur,2.2,350,1125,600,15,1,2014
Brinjal,Patan,1.2,500,700,600,15,1,2014
Brinjal,Pune(Khadiki),1,800,1500,1150,15,1,2014
Brinjal,Satara,0.1,200,800,500,15,1,2014
Brinjal,Shrirampur,2,800,1000,900,15,1,2014
Brinjal,Solapur,1.5,300,1200,800,15,1,2014
Brinjal,Vadgaonpeth,1.2,500,1000,700,15,1,2014
Brinjal,Vai,1.2,400,500,450,15,1,2014
Cabbage,Amarawati,1.5,500,600,550,15,1,2014
Cabbage,Jalgaon,1.5,400,700,600,15,1,2014
Cabbage,Kamthi,0.3,600,800,700,15,1,2014
Cabbage,Karad,3.6,400,600,500,15,1,2014
Cabbage,Mumbai,151,400,600,500,15,1,2014
Cabbage,Nagpur,30,200,300,250,15,1,2014
Cabbage,Pandharpur,2.1,300,800,500,15,1,2014
Cabbage,Patan,1.2,300,500,400,15,1,2014
Cabbage,Pune(Khadiki),6.1,300,500,400,15,1,2014
Cabbage,Satara,0.8,300,400,350,15,1,2014
Cabbage,Shrirampur,0.8,500,700,600,15,1,2014
Cabbage,Vadgaonpeth,3.2,200,400,300,15,1,2014
Cabbage,Vai,0.6,500,600,550,15,1,2014
Carrot,Amarawati,1,1200,1400,1300,15,1,2014
Carrot,Jalgaon,3.5,1100,1100,1100,15,1,2014
Carrot,Kamthi,0.2,1000,1400,1200,15,1,2014
Carrot,Karad,4.2,700,1000,800,15,1,2014
Carrot,Mumbai,175,800,1000,900,15,1,2014
Carrot,Nagpur,20,400,500,450,15,1,2014
Carrot,Solapur,0.5,250,1000,600,15,1,2014
Cauliflower,Amarawati,1,1000,1200,1100,15,1,2014
Cauliflower,Jalgaon,2.5,500,900,700,15,1,2014
Cauliflower,Kalmeshwar,0.5,350,500,480,15,1,2014
Cauliflower,Kamthi,2.4,800,1200,1000,15,1,2014
Cauliflower,Karad,3,700,900,800,15,1,2014
Cauliflower,Mumbai,143,800,1200,1000,15,1,2014
Cauliflower,Nagpur,20,300,400,350,15,1,2014
Cauliflower,Patan,0.9,500,700,600,15,1,2014
Cauliflower,Pune(Khadiki),10.6,300,600,450,15,1,2014
Cauliflower,Satara,1.2,600,800,700,15,1,2014
Cauliflower,Shrirampur,0.7,800,1000,900,15,1,2014
Cauliflower,Vadgaonpeth,9,300,800,500,15,1,2014
Cauliflower,Vai,1.1,700,900,800,15,1,2014
Chilly Capsicum,Amarawati,0.7,1200,1400,1300,15,1,2014
Chilly Capsicum,Barshi,0.3,60,100,70,15,1,2014
Chilly Capsicum,Karad,1.2,1500,2000,1700,15,1,2014
Chilly Capsicum,Mumbai,71,1400,1600,1500,15,1,2014
Chilly Capsicum,Nagpur,5,600,700,650,15,1,2014
Chilly Capsicum,Pune(Khadiki),0.2,2200,2200,2200,15,1,2014
Chilly Capsicum,Shahapur,1.3,800,1000,950,15,1,2014
Chilly Capsicum,Shrirampur,1,1500,2000,1750,15,1,2014
Coriander,Amarawati,1,700,800,750,15,1,2014
Coriander,Barshi,90,200,400,300,15,1,2014
Coriander,Jalgaon,0.3,1500,3000,2500,15,1,2014
Coriander,Kalmeshwar,0.1,645,800,775,15,1,2014
Coriander,Kamthi,0.5,600,2000,1300,15,1,2014
Coriander,Karad,150,300,500,400,15,1,2014
Coriander,Maanachar,2970.5,101,1601,851,15,1,2014
Coriander,Nagpur,20,500,600,550,15,1,2014
Coriander,Solapur,661.3,100,800,400,15,1,2014
Cucumbar,Amarawati,0.8,1400,1600,1500,15,1,2014
Cucumbar,Karad,0.6,700,800,750,15,1,2014
Cucumbar,Mangal Wedha,0.3,600,2500,1400,15,1,2014
Cucumbar,Mumbai,67,2200,3200,3100,15,1,2014
Cucumbar,Nagpur,15,600,700,650,15,1,2014
Cucumbar,Patan,0.6,700,900,800,15,1,2014
Cucumbar,Satara,0.1,1000,1500,1250,15,1,2014
Cucumbar,Shahapur,2,1500,1900,1750,15,1,2014
Cucumbar,Shrirampur,1,1500,2000,1750,15,1,2014
Cucumbar,Solapur,0.3,300,1400,750,15,1,2014
Drumstick,Mumbai,10,7000,12000,9500,15,1,2014
Drumstick,Shahapur,1.1,7600,8000,7900,15,1,2014
Drumstick,Shrirampur,0.3,2500,3000,2750,15,1,2014
Elephant Yam (Suran),Mumbai,70,1000,1100,1050,15,1,2014
Green Chilly,Amarawati,1,2000,2200,2100,15,1,2014
Green Chilly,Jalgaon,2,1100,3200,2000,15,1,2014
Green Chilly,Junnar(Otur),0.1,100,150,125,15,1,2014
Green Chilly,Kalmeshwar,0.1,1135,1300,1260,15,1,2014
Green Chilly,Kamthi,0.6,1000,2000,1500,15,1,2014
Green Chilly,Karad,2.1,1200,1400,1300,15,1,2014
Green Chilly,Mangal Wedha,0.3,800,1500,1200,15,1,2014
Green Chilly,Morshi,12.1,1803,2400,2106,15,1,2014
Green Chilly,Mumbai,150,1600,3400,2900,15,1,2014
Green Chilly,Nagpur,20,900,1000,950,15,1,2014
Green Chilly,Pandharpur,0.6,500,1500,1000,15,1,2014
Green Chilly,Patan,0.9,1500,1700,1600,15,1,2014
Green Chilly,Pune(Khadiki),0.3,1500,1500,1500,15,1,2014
Green Chilly,Satara,0.1,1000,1200,1100,15,1,2014
Green Chilly,Shrirampur,4.5,2000,2500,2250,15,1,2014
Green Chilly,Solapur,3.4,1000,1600,1300,15,1,2014
Green Chilly,Vai,0.4,1200,1500,1350,15,1,2014
Guar,Amarawati,0.4,3200,3400,3300,15,1,2014
Guar,Karad,0.6,3500,4000,3800,15,1,2014
Guar,Patan,0.3,3000,3500,3300,15,1,2014
Guar,Shahapur,0.4,3000,3900,3600,15,1,2014
Little gourd (Kundru),Mumbai,16,1400,3200,3000,15,1,2014
Methi,Barshi,60,200,400,300,15,1,2014
Methi,Kalmeshwar,0.2,285,400,365,15,1,2014
Methi,Kamthi,1.2,400,600,500,15,1,2014
Methi,Solapur,654.6,50,300,200,15,1,2014
Onion,Amarawati,30,700,1400,1050,15,1,2014
Onion,Chandvad,987.8,200,1080,850,15,1,2014
Onion,Jalgaon,40,450,1000,800,15,1,2014
Onion,Karad,25.2,700,1200,900,15,1,2014
Onion,Kopargaon,12.5,200,1000,700,15,1,2014
Onion,Kurdwadi,46.1,150,1000,500,15,1,2014
Onion,Lasalgaon,2453,700,1178,860,15,1,2014
Onion,Mumbai,805.1,900,1300,1100,15,1,2014
Onion,Nagpur,152.4,900,1350,1125,15,1,2014
Onion,,,700,1200,950,15,1,2014
Onion,Pune(Khadiki),1.8,300,900,600,15,1,2014
Onion,Shirpur,10,200,1375,1050,15,1,2014
Onion,,,170,1125,950,15,1,2014
Onion,Shrirampur,42.6,250,1100,750,15,1,2014
Onion,Ulhasnagar,6000,200,300,250,15,1,2014
Peas Wet,Amarawati,2,1000,1200,1100,15,1,2014
Peas Wet,Kamthi,1.9,900,1500,1200,15,1,2014
Peas Wet,Karad,2.7,1000,1800,1400,15,1,2014
Peas Wet,Mumbai,0.9,5000,6500,5750,15,1,2014
Peas Wet,Pandharpur,1.6,1000,1800,1700,15,1,2014
Peas Wet,Pune(Khadiki),0.1,1600,1600,1600,15,1,2014
Peas Wet,Satara,2.4,800,1500,1150,15,1,2014
Peas Wet,Shrirampur,3.2,1000,1200,1100,15,1,2014
Potato,Amarawati,40,800,1200,1000,15,1,2014
Potato,Islampur,13,775,825,800,15,1,2014
Potato,Jalgaon,30,1000,1300,1100,15,1,2014
Potato,Kamthi,0.3,1000,2000,1500,15,1,2014
Potato,Karad,10.2,1500,2100,1800,15,1,2014
Potato,Mumbai,856,900,1400,1150,15,1,2014
Potato,Nagpur,345.4,750,1500,1125,15,1,2014
Potato,Pune(Khadiki),0.6,1000,1000,1000,15,1,2014
Potato,Shrirampur,10,1000,1200,1100,15,1,2014
Potato,Solapur,97.2,500,1150,1050,15,1,2014
Potato,Ulhasnagar,6000,500,600,550,15,1,2014
Pumpkin,Pune(Khadiki),0.2,800,800,800,15,1,2014
Raddish,Kalmeshwar,0.1,285,400,365,15,1,2014
Raddish,Kamthi,2,200,400,300,15,1,2014
Raddish,Nagpur,10,200,300,250,15,1,2014
Ridgeguard(Tori),Mangal Wedha,0.3,1000,3800,2100,15,1,2014
Ridgeguard(Tori),Mumbai,20,3000,4000,3500,15,1,2014
Ridgeguard(Tori),Solapur,1.5,1000,3500,2000,15,1,2014
Snakeguard,Mumbai,16,1000,1500,1250,15,1,2014
Sweet Potato,Mumbai,5,1000,1800,1400,15,1,2014
Sweet Pumpkin,Mumbai,51,600,1000,800,15,1,2014
